1.097343768924474716e-02
1.667960546910762787e-02
4.913719603791832924e-04
2.533181667327880859e+00
6.136652231216430664e-01
6.139397621154785156e-01
6.584604829549789429e-02
1.003907322883605957e-01
1.156738176941871643e-01
5.845449864864349365e-02
8.863340318202972412e-02
1.150029227137565613e-01
5.721938237547874451e-02
1.018771976232528687e-01
1.089336574077606201e-01
6.256168335676193237e-02
1.029109805822372437e-01
1.117303892970085144e-01
2.366525840759277344e+01
2.115931892395019531e+01
6.768664550781250000e+01
1.722586250305175781e+01
1.488051509857177734e+01
5.164801025390625000e+01
1.923593902587890625e+01
2.007948493957519531e+01
5.280534362792968750e+01
2.358568572998046875e+01
2.521477508544921875e+01
6.438364410400390625e+01
1.031977981328964233e-01
1.362429112195968628e-01
1.830551028251647949e-01
1.025701165199279785e-01
1.383052170276641846e-01
1.933664977550506592e-01
9.934060275554656982e-02
1.332885921001434326e-01
1.990019530057907104e-01
9.913341701030731201e-02
1.309663653373718262e-01
1.853855997323989868e-01
1.362531661987304688e+00
5.869549512863159180e-01
5.875878334045410156e-01
3.558480879291892052e-03
1.808005571365356445e-02
1.805368438363075256e-02
